time,measurement,value,field,type,device
2021-09-14 15:45:32:7800,IMU,889,az,acceleration,NXSCK
2021-09-14 15:45:32:8330,sensor,428,a0,adc,NXSAMPLEX
2021-09-14 15:45:32:8330,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 15:45:32:8330,sensor,79,a2,adc,NXSAMPLEX
2021-09-14 15:45:32:8690,IMU,5,gx,gyration,NXSCK
2021-09-14 15:45:32:8690,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:32:8690,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:32:8920,IMU,107,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:32:8920,IMU,-913,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:32:8920,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:32:9530,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:32:9530,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:32:9530,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:33:0130,IMU,-2124,mx,magnet,NXSAMPLEX
2021-09-14 15:45:33:0130,IMU,770,my,magnet,NXSAMPLEX
2021-09-14 15:45:33:0130,IMU,-4976,mz,magnet,NXSAMPLEX
2021-09-14 15:45:33:0720,sensor,432,a0,adc,NXSAMPLEX
2021-09-14 15:45:33:0720,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 15:45:33:0720,sensor,68,a2,adc,NXSAMPLEX
2021-09-14 15:45:33:1320,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:33:1320,IMU,-907,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:33:1320,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:33:1920,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:33:1920,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:33:1920,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:33:2300,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:33:2300,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:33:2300,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:33:2520,IMU,-2179,mx,magnet,NXSAMPLEX
2021-09-14 15:45:33:2520,IMU,775,my,magnet,NXSAMPLEX
2021-09-14 15:45:33:2520,IMU,-4950,mz,magnet,NXSAMPLEX
2021-09-14 15:45:33:3130,sensor,426,a0,adc,NXSAMPLEX
2021-09-14 15:45:33:3130,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 15:45:33:3130,sensor,121,a2,adc,NXSAMPLEX
2021-09-14 15:45:33:3490,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:33:3490,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:33:3490,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:33:3720,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:33:3720,IMU,-909,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:33:3720,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:33:4330,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:33:4330,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:33:4330,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:33:4930,IMU,-2162,mx,magnet,NXSAMPLEX
2021-09-14 15:45:33:4930,IMU,768,my,magnet,NXSAMPLEX
2021-09-14 15:45:33:4930,IMU,-4981,mz,magnet,NXSAMPLEX
2021-09-14 15:45:33:5530,sensor,428,a0,adc,NXSAMPLEX
2021-09-14 15:45:33:5530,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 15:45:33:5530,sensor,48,a2,adc,NXSAMPLEX
2021-09-14 15:45:33:5960,IMU,-128,ax,acceleration,NXSCK
2021-09-14 15:45:33:5960,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:33:5960,IMU,895,az,acceleration,NXSCK
2021-09-14 15:45:33:6110,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:33:6110,IMU,-900,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:33:6110,IMU,368,az,acceleration,NXSAMPLEX
2021-09-14 15:45:33:6730,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 15:45:33:6730,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:33:6730,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:33:7330,IMU,-2142,mx,magnet,NXSAMPLEX
2021-09-14 15:45:33:7330,IMU,772,my,magnet,NXSAMPLEX
2021-09-14 15:45:33:7330,IMU,-5030,mz,magnet,NXSAMPLEX
2021-09-14 15:45:33:7400,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:33:7400,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:33:7400,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:33:7930,sensor,432,a0,adc,NXSAMPLEX
2021-09-14 15:45:33:7930,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 15:45:33:7930,sensor,105,a2,adc,NXSAMPLEX
2021-09-14 15:45:33:8290,IMU,-130,ax,acceleration,NXSCK
2021-09-14 15:45:33:8290,IMU,-436,ay,acceleration,NXSCK
2021-09-14 15:45:33:8290,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:33:8510,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:33:8510,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:33:8510,IMU,366,az,acceleration,NXSAMPLEX
2021-09-14 15:45:33:9120,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:33:9120,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:33:9120,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:33:9200,IMU,-69,mx,magnet,NXSCK
2021-09-14 15:45:33:9200,IMU,70,my,magnet,NXSCK
2021-09-14 15:45:33:9200,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:33:9730,IMU,-2160,mx,magnet,NXSAMPLEX
2021-09-14 15:45:33:9730,IMU,788,my,magnet,NXSAMPLEX
2021-09-14 15:45:33:9730,IMU,-5033,mz,magnet,NXSAMPLEX
2021-09-14 15:45:34:0110,sensor,887,a0,adc,NXSCK
2021-09-14 15:45:34:0110,sensor,121,a1,adc,NXSCK
2021-09-14 15:45:34:0110,sensor,195,a2,adc,NXSCK
2021-09-14 15:45:34:0550,sensor,422,a0,adc,NXSAMPLEX
2021-09-14 15:45:34:0550,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:34:0550,sensor,81,a2,adc,NXSAMPLEX
2021-09-14 15:45:34:0910,IMU,106,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:34:0910,IMU,-910,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:34:0910,IMU,366,az,acceleration,NXSAMPLEX
2021-09-14 15:45:34:0980,IMU,-128,ax,acceleration,NXSCK
2021-09-14 15:45:34:0980,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:34:0980,IMU,891,az,acceleration,NXSCK
2021-09-14 15:45:34:1510,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:34:1510,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:34:1510,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:34:2120,IMU,-2173,mx,magnet,NXSAMPLEX
2021-09-14 15:45:34:2120,IMU,770,my,magnet,NXSAMPLEX
2021-09-14 15:45:34:2120,IMU,-4969,mz,magnet,NXSAMPLEX
2021-09-14 15:45:34:2730,sensor,431,a0,adc,NXSAMPLEX
2021-09-14 15:45:34:2730,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 15:45:34:2730,sensor,70,a2,adc,NXSAMPLEX
2021-09-14 15:45:34:3080,IMU,5,gx,gyration,NXSCK
2021-09-14 15:45:34:3080,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:34:3080,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:34:3320,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:34:3320,IMU,-901,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:34:3320,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:34:3400,sensor,885,a0,adc,NXSCK
2021-09-14 15:45:34:3400,sensor,117,a1,adc,NXSCK
2021-09-14 15:45:34:3400,sensor,195,a2,adc,NXSCK
2021-09-14 15:45:34:3910,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:34:3910,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:34:3910,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:34:4510,IMU,-2180,mx,magnet,NXSAMPLEX
2021-09-14 15:45:34:4510,IMU,805,my,magnet,NXSAMPLEX
2021-09-14 15:45:34:4510,IMU,-5020,mz,magnet,NXSAMPLEX
2021-09-14 15:45:34:5120,sensor,429,a0,adc,NXSAMPLEX
2021-09-14 15:45:34:5120,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 15:45:34:5120,sensor,123,a2,adc,NXSAMPLEX
2021-09-14 15:45:34:5720,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:34:5720,IMU,-905,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:34:5720,IMU,366,az,acceleration,NXSAMPLEX
2021-09-14 15:45:34:5790,IMU,-129,ax,acceleration,NXSCK
2021-09-14 15:45:34:5790,IMU,-436,ay,acceleration,NXSCK
2021-09-14 15:45:34:5790,IMU,896,az,acceleration,NXSCK
2021-09-14 15:45:34:6330,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:34:6330,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:34:6330,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:34:6410,sensor,887,a0,adc,NXSCK
2021-09-14 15:45:34:6410,sensor,111,a1,adc,NXSCK
2021-09-14 15:45:34:6410,sensor,195,a2,adc,NXSCK
2021-09-14 15:45:34:6920,IMU,-2160,mx,magnet,NXSAMPLEX
2021-09-14 15:45:34:6920,IMU,787,my,magnet,NXSAMPLEX
2021-09-14 15:45:34:6920,IMU,-4961,mz,magnet,NXSAMPLEX
2021-09-14 15:45:34:6990,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:34:6990,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:34:6990,IMU,889,az,acceleration,NXSCK
2021-09-14 15:45:34:7520,sensor,430,a0,adc,NXSAMPLEX
2021-09-14 15:45:34:7520,sensor,4,a1,adc,NXSAMPLEX
2021-09-14 15:45:34:7520,sensor,42,a2,adc,NXSAMPLEX
2021-09-14 15:45:34:8120,IMU,105,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:34:8120,IMU,-907,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:34:8120,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:34:8720,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:34:8720,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:34:8720,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:34:9110,IMU,5,gx,gyration,NXSCK
2021-09-14 15:45:34:9110,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:34:9110,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:34:9330,IMU,-2176,mx,magnet,NXSAMPLEX
2021-09-14 15:45:34:9330,IMU,771,my,magnet,NXSAMPLEX
2021-09-14 15:45:34:9330,IMU,-5030,mz,magnet,NXSAMPLEX
2021-09-14 15:45:34:9930,sensor,430,a0,adc,NXSAMPLEX
2021-09-14 15:45:34:9930,sensor,3,a1,adc,NXSAMPLEX
2021-09-14 15:45:34:9930,sensor,110,a2,adc,NXSAMPLEX
2021-09-14 15:45:35:0280,IMU,-133,ax,acceleration,NXSCK
2021-09-14 15:45:35:0280,IMU,-439,ay,acceleration,NXSCK
2021-09-14 15:45:35:0280,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:35:0510,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:35:0510,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:35:0510,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:35:0590,IMU,5,gx,gyration,NXSCK
2021-09-14 15:45:35:0590,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:35:0590,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:35:1110,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:35:1110,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:35:1110,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:35:1190,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:35:1190,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:35:1190,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:35:1730,IMU,-2162,mx,magnet,NXSAMPLEX
2021-09-14 15:45:35:1730,IMU,765,my,magnet,NXSAMPLEX
2021-09-14 15:45:35:1730,IMU,-5034,mz,magnet,NXSAMPLEX
2021-09-14 15:45:35:2110,sensor,890,a0,adc,NXSCK
2021-09-14 15:45:35:2110,sensor,120,a1,adc,NXSCK
2021-09-14 15:45:35:2110,sensor,202,a2,adc,NXSCK
2021-09-14 15:45:35:2480,sensor,427,a0,adc,NXSAMPLEX
2021-09-14 15:45:35:2480,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 15:45:35:2480,sensor,73,a2,adc,NXSAMPLEX
2021-09-14 15:45:35:2690,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:35:2690,IMU,-433,ay,acceleration,NXSCK
2021-09-14 15:45:35:2690,IMU,893,az,acceleration,NXSCK
2021-09-14 15:45:35:2910,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:35:2910,IMU,-898,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:35:2910,IMU,365,az,acceleration,NXSAMPLEX
2021-09-14 15:45:35:3290,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:35:3290,IMU,-15,gy,gyration,NXSCK
2021-09-14 15:45:35:3290,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:35:3510,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 15:45:35:3510,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:35:3510,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:35:3890,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:35:3890,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:35:3890,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:35:4120,IMU,-2123,mx,magnet,NXSAMPLEX
2021-09-14 15:45:35:4120,IMU,775,my,magnet,NXSAMPLEX
2021-09-14 15:45:35:4120,IMU,-5041,mz,magnet,NXSAMPLEX
2021-09-14 15:45:35:4730,sensor,425,a0,adc,NXSAMPLEX
2021-09-14 15:45:35:4730,sensor,6,a1,adc,NXSAMPLEX
2021-09-14 15:45:35:4730,sensor,67,a2,adc,NXSAMPLEX
2021-09-14 15:45:35:5110,sensor,896,a0,adc,NXSCK
2021-09-14 15:45:35:5110,sensor,116,a1,adc,NXSCK
2021-09-14 15:45:35:5110,sensor,189,a2,adc,NXSCK
2021-09-14 15:45:35:5350,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:35:5350,IMU,-904,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:35:5350,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:35:5920,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:35:5920,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:35:5920,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:35:6530,IMU,-2175,mx,magnet,NXSAMPLEX
2021-09-14 15:45:35:6530,IMU,760,my,magnet,NXSAMPLEX
2021-09-14 15:45:35:6530,IMU,-5005,mz,magnet,NXSAMPLEX
2021-09-14 15:45:35:7130,sensor,426,a0,adc,NXSAMPLEX
2021-09-14 15:45:35:7130,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 15:45:35:7130,sensor,119,a2,adc,NXSAMPLEX
2021-09-14 15:45:35:7490,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:35:7490,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:35:7490,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:35:7720,IMU,107,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:35:7720,IMU,-904,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:35:7720,IMU,370,az,acceleration,NXSAMPLEX
2021-09-14 15:45:35:8330,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 15:45:35:8330,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:35:8330,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:35:8930,IMU,-2195,mx,magnet,NXSAMPLEX
2021-09-14 15:45:35:8930,IMU,734,my,magnet,NXSAMPLEX
2021-09-14 15:45:35:8930,IMU,-5034,mz,magnet,NXSAMPLEX
2021-09-14 15:45:35:9530,sensor,430,a0,adc,NXSAMPLEX
2021-09-14 15:45:35:9530,sensor,5,a1,adc,NXSAMPLEX
2021-09-14 15:45:35:9530,sensor,45,a2,adc,NXSAMPLEX
2021-09-14 15:45:35:9890,IMU,-132,ax,acceleration,NXSCK
2021-09-14 15:45:35:9890,IMU,-436,ay,acceleration,NXSCK
2021-09-14 15:45:35:9890,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:36:0110,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:36:0110,IMU,-908,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:36:0110,IMU,363,az,acceleration,NXSAMPLEX
2021-09-14 15:45:36:0190,sensor,887,a0,adc,NXSCK
2021-09-14 15:45:36:0190,sensor,115,a1,adc,NXSCK
2021-09-14 15:45:36:0190,sensor,191,a2,adc,NXSCK
2021-09-14 15:45:36:0710,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:36:0710,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:36:0710,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:36:0790,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:36:0790,IMU,-434,ay,acceleration,NXSCK
2021-09-14 15:45:36:0790,IMU,892,az,acceleration,NXSCK
2021-09-14 15:45:36:1310,IMU,-2162,mx,magnet,NXSAMPLEX
2021-09-14 15:45:36:1310,IMU,743,my,magnet,NXSAMPLEX
2021-09-14 15:45:36:1310,IMU,-5020,mz,magnet,NXSAMPLEX
2021-09-14 15:45:36:1390,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:36:1390,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:36:1390,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:36:1920,sensor,430,a0,adc,NXSAMPLEX
2021-09-14 15:45:36:1920,sensor,12,a1,adc,NXSAMPLEX
2021-09-14 15:45:36:1920,sensor,105,a2,adc,NXSAMPLEX
2021-09-14 15:45:36:2290,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:36:2290,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:36:2290,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:36:2510,IMU,110,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:36:2510,IMU,-916,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:36:2510,IMU,371,az,acceleration,NXSAMPLEX
2021-09-14 15:45:36:2590,sensor,886,a0,adc,NXSCK
2021-09-14 15:45:36:2590,sensor,116,a1,adc,NXSCK
2021-09-14 15:45:36:2590,sensor,200,a2,adc,NXSCK
2021-09-14 15:45:36:3110,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:36:3110,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:36:3110,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:36:3710,IMU,-2178,mx,magnet,NXSAMPLEX
2021-09-14 15:45:36:3710,IMU,733,my,magnet,NXSAMPLEX
2021-09-14 15:45:36:3710,IMU,-5008,mz,magnet,NXSAMPLEX
2021-09-14 15:45:36:4330,sensor,426,a0,adc,NXSAMPLEX
2021-09-14 15:45:36:4330,sensor,9,a1,adc,NXSAMPLEX
2021-09-14 15:45:36:4330,sensor,84,a2,adc,NXSAMPLEX
2021-09-14 15:45:36:4760,IMU,-128,ax,acceleration,NXSCK
2021-09-14 15:45:36:4760,IMU,-435,ay,acceleration,NXSCK
2021-09-14 15:45:36:4760,IMU,889,az,acceleration,NXSCK
2021-09-14 15:45:36:4920,IMU,104,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:36:4920,IMU,-896,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:36:4920,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:36:5000,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:36:5000,IMU,70,my,magnet,NXSCK
2021-09-14 15:45:36:5000,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:36:5520,IMU,9,gx,gyration,NXSAMPLEX
2021-09-14 15:45:36:5520,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:36:5520,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:36:5590,sensor,887,a0,adc,NXSCK
2021-09-14 15:45:36:5590,sensor,117,a1,adc,NXSCK
2021-09-14 15:45:36:5590,sensor,194,a2,adc,NXSCK
2021-09-14 15:45:36:6110,IMU,-2132,mx,magnet,NXSAMPLEX
2021-09-14 15:45:36:6110,IMU,772,my,magnet,NXSAMPLEX
2021-09-14 15:45:36:6110,IMU,-5005,mz,magnet,NXSAMPLEX
2021-09-14 15:45:36:6190,IMU,-129,ax,acceleration,NXSCK
2021-09-14 15:45:36:6190,IMU,-436,ay,acceleration,NXSCK
2021-09-14 15:45:36:6190,IMU,895,az,acceleration,NXSCK
2021-09-14 15:45:36:6720,sensor,431,a0,adc,NXSAMPLEX
2021-09-14 15:45:36:6720,sensor,11,a1,adc,NXSAMPLEX
2021-09-14 15:45:36:6720,sensor,74,a2,adc,NXSAMPLEX
2021-09-14 15:45:36:7320,IMU,107,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:36:7320,IMU,-906,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:36:7320,IMU,367,az,acceleration,NXSAMPLEX
2021-09-14 15:45:36:7920,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 15:45:36:7920,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:36:7920,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:36:8010,IMU,6,gx,gyration,NXSCK
2021-09-14 15:45:36:8010,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:36:8010,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:36:8530,IMU,-2104,mx,magnet,NXSAMPLEX
2021-09-14 15:45:36:8530,IMU,755,my,magnet,NXSAMPLEX
2021-09-14 15:45:36:8530,IMU,-5041,mz,magnet,NXSAMPLEX
2021-09-14 15:45:36:8910,sensor,900,a0,adc,NXSCK
2021-09-14 15:45:36:8910,sensor,110,a1,adc,NXSCK
2021-09-14 15:45:36:8910,sensor,191,a2,adc,NXSCK
2021-09-14 15:45:36:9280,sensor,432,a0,adc,NXSAMPLEX
2021-09-14 15:45:36:9280,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:36:9280,sensor,119,a2,adc,NXSAMPLEX
2021-09-14 15:45:36:9720,IMU,108,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:36:9720,IMU,-927,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:36:9720,IMU,369,az,acceleration,NXSAMPLEX
2021-09-14 15:45:37:0310,IMU,6,gx,gyration,NXSAMPLEX
2021-09-14 15:45:37:0310,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:37:0310,IMU,-12,gz,gyration,NXSAMPLEX
2021-09-14 15:45:37:0920,IMU,-2163,mx,magnet,NXSAMPLEX
2021-09-14 15:45:37:0920,IMU,766,my,magnet,NXSAMPLEX
2021-09-14 15:45:37:0920,IMU,-4998,mz,magnet,NXSAMPLEX
2021-09-14 15:45:37:1300,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:37:1300,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:37:1300,IMU,-15,mz,magnet,NXSCK
2021-09-14 15:45:37:1530,sensor,423,a0,adc,NXSAMPLEX
2021-09-14 15:45:37:1530,sensor,8,a1,adc,NXSAMPLEX
2021-09-14 15:45:37:1530,sensor,43,a2,adc,NXSAMPLEX
2021-09-14 15:45:37:1980,sensor,893,a0,adc,NXSCK
2021-09-14 15:45:37:1980,sensor,120,a1,adc,NXSCK
2021-09-14 15:45:37:1980,sensor,194,a2,adc,NXSCK
2021-09-14 15:45:37:2230,IMU,100,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:37:2230,IMU,-901,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:37:2230,IMU,363,az,acceleration,NXSAMPLEX
2021-09-14 15:45:37:2710,IMU,10,gx,gyration,NXSAMPLEX
2021-09-14 15:45:37:2710,IMU,-13,gy,gyration,NXSAMPLEX
2021-09-14 15:45:37:2710,IMU,-9,gz,gyration,NXSAMPLEX
2021-09-14 15:45:37:2790,IMU,-131,ax,acceleration,NXSCK
2021-09-14 15:45:37:2790,IMU,-436,ay,acceleration,NXSCK
2021-09-14 15:45:37:2790,IMU,894,az,acceleration,NXSCK
2021-09-14 15:45:37:3320,IMU,-2073,mx,magnet,NXSAMPLEX
2021-09-14 15:45:37:3320,IMU,777,my,magnet,NXSAMPLEX
2021-09-14 15:45:37:3320,IMU,-4952,mz,magnet,NXSAMPLEX
2021-09-14 15:45:37:3390,IMU,5,gx,gyration,NXSCK
2021-09-14 15:45:37:3390,IMU,-16,gy,gyration,NXSCK
2021-09-14 15:45:37:3390,IMU,-2,gz,gyration,NXSCK
2021-09-14 15:45:37:3930,sensor,432,a0,adc,NXSAMPLEX
2021-09-14 15:45:37:3930,sensor,10,a1,adc,NXSAMPLEX
2021-09-14 15:45:37:3930,sensor,101,a2,adc,NXSAMPLEX
2021-09-14 15:45:37:4510,IMU,109,ax,acceleration,NXSAMPLEX
2021-09-14 15:45:37:4510,IMU,-915,ay,acceleration,NXSAMPLEX
2021-09-14 15:45:37:4510,IMU,364,az,acceleration,NXSAMPLEX
2021-09-14 15:45:37:4590,IMU,-70,mx,magnet,NXSCK
2021-09-14 15:45:37:4590,IMU,69,my,magnet,NXSCK
2021-09-14 15:45:37:4590,IMU,-16,mz,magnet,NXSCK
2021-09-14 15:45:37:5120,IMU,8,gx,gyration,NXSAMPLEX
2021-09-14 15:45:37:5120,IMU,-14,gy,gyration,NXSAMPLEX
2021-09-14 15:45:37:5120,IMU,-11,gz,gyration,NXSAMPLEX
2021-09-14 15:45:37:5500,IMU,-132,ax,acceleration,NXSCK
2021-09-14 15:45:37:5500,IMU,-426,ay,acceleration,NXSCK
2021-09-14 15:45:37:5500,IMU,891,az,acceleration,NXSCK
2021-09-14 15:45:37:5720,IMU,-2072,mx,magnet,NXSAMPLEX
2021-09-14 15:45:37:5720,IMU,824,my,magnet,NXSAMPLEX
2021-09-14 15:45:37:5720,IMU,-4958,mz,magnet,NXSAMPLEX
