#,firmware,0.0.1,
#,devices,NXSCK,
#,product types,SOCK,
#,data,1.0.0
#,username,Basdeo05
#,platform,iOS

time,measurement,value,field,type,device
2021-09-14 13:22:29:5540,IMU,-76,mx,magnet,NXSCK
2021-09-14 13:22:29:5540,IMU,80,my,magnet,NXSCK
2021-09-14 13:22:29:5540,IMU,64,mz,magnet,NXSCK
2021-09-14 13:22:29:6130,sensor,38,a0,adc,NXSCK
2021-09-14 13:22:29:6130,sensor,55,a1,adc,NXSCK
2021-09-14 13:22:29:6130,sensor,460,a2,adc,NXSCK
2021-09-14 13:22:29:6740,IMU,1077,ax,acceleration,NXSCK
2021-09-14 13:22:29:6740,IMU,309,ay,acceleration,NXSCK
2021-09-14 13:22:29:6740,IMU,232,az,acceleration,NXSCK
2021-09-14 13:22:29:7940,IMU,-77,mx,magnet,NXSCK
2021-09-14 13:22:29:7940,IMU,76,my,magnet,NXSCK
2021-09-14 13:22:29:7940,IMU,59,mz,magnet,NXSCK
2021-09-14 13:22:29:8540,sensor,72,a0,adc,NXSCK
2021-09-14 13:22:29:8540,sensor,140,a1,adc,NXSCK
2021-09-14 13:22:29:8540,sensor,83,a2,adc,NXSCK
2021-09-14 13:22:29:9160,IMU,779,ax,acceleration,NXSCK
2021-09-14 13:22:29:9160,IMU,81,ay,acceleration,NXSCK
2021-09-14 13:22:29:9160,IMU,199,az,acceleration,NXSCK
2021-09-14 13:22:29:9740,IMU,-5,gx,gyration,NXSCK
2021-09-14 13:22:29:9740,IMU,68,gy,gyration,NXSCK
2021-09-14 13:22:29:9740,IMU,23,gz,gyration,NXSCK
2021-09-14 13:22:30:0350,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:30:0350,IMU,78,my,magnet,NXSCK
2021-09-14 13:22:30:0350,IMU,58,mz,magnet,NXSCK
2021-09-14 13:22:30:0940,sensor,71,a0,adc,NXSCK
2021-09-14 13:22:30:0940,sensor,124,a1,adc,NXSCK
2021-09-14 13:22:30:0940,sensor,191,a2,adc,NXSCK
2021-09-14 13:22:30:2140,IMU,-5,gx,gyration,NXSCK
2021-09-14 13:22:30:2140,IMU,6,gy,gyration,NXSCK
2021-09-14 13:22:30:2140,IMU,5,gz,gyration,NXSCK
2021-09-14 13:22:30:2740,IMU,-77,mx,magnet,NXSCK
2021-09-14 13:22:30:2740,IMU,78,my,magnet,NXSCK
2021-09-14 13:22:30:2740,IMU,60,mz,magnet,NXSCK
2021-09-14 13:22:30:3340,sensor,37,a0,adc,NXSCK
2021-09-14 13:22:30:3340,sensor,92,a1,adc,NXSCK
2021-09-14 13:22:30:3340,sensor,280,a2,adc,NXSCK
2021-09-14 13:22:30:4240,IMU,714,ax,acceleration,NXSCK
2021-09-14 13:22:30:4240,IMU,194,ay,acceleration,NXSCK
2021-09-14 13:22:30:4240,IMU,278,az,acceleration,NXSCK
2021-09-14 13:22:30:5150,IMU,12,gx,gyration,NXSCK
2021-09-14 13:22:30:5150,IMU,6,gy,gyration,NXSCK
2021-09-14 13:22:30:5150,IMU,45,gz,gyration,NXSCK
2021-09-14 13:22:30:5740,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:30:5740,IMU,80,my,magnet,NXSCK
2021-09-14 13:22:30:5740,IMU,55,mz,magnet,NXSCK
2021-09-14 13:22:30:6350,sensor,70,a0,adc,NXSCK
2021-09-14 13:22:30:6350,sensor,113,a1,adc,NXSCK
2021-09-14 13:22:30:6350,sensor,239,a2,adc,NXSCK
2021-09-14 13:22:30:6930,IMU,875,ax,acceleration,NXSCK
2021-09-14 13:22:30:6930,IMU,-164,ay,acceleration,NXSCK
2021-09-14 13:22:30:6930,IMU,234,az,acceleration,NXSCK
2021-09-14 13:22:30:7550,IMU,16,gx,gyration,NXSCK
2021-09-14 13:22:30:7550,IMU,67,gy,gyration,NXSCK
2021-09-14 13:22:30:7550,IMU,-69,gz,gyration,NXSCK
2021-09-14 13:22:30:8130,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:30:8130,IMU,80,my,magnet,NXSCK
2021-09-14 13:22:30:8130,IMU,50,mz,magnet,NXSCK
2021-09-14 13:22:30:8750,sensor,39,a0,adc,NXSCK
2021-09-14 13:22:30:8750,sensor,82,a1,adc,NXSCK
2021-09-14 13:22:30:8750,sensor,167,a2,adc,NXSCK
2021-09-14 13:22:30:9360,IMU,977,ax,acceleration,NXSCK
2021-09-14 13:22:30:9360,IMU,-28,ay,acceleration,NXSCK
2021-09-14 13:22:30:9360,IMU,237,az,acceleration,NXSCK
2021-09-14 13:22:30:9950,IMU,-15,gx,gyration,NXSCK
2021-09-14 13:22:30:9950,IMU,190,gy,gyration,NXSCK
2021-09-14 13:22:30:9950,IMU,11,gz,gyration,NXSCK
2021-09-14 13:22:31:0560,IMU,-77,mx,magnet,NXSCK
2021-09-14 13:22:31:0560,IMU,78,my,magnet,NXSCK
2021-09-14 13:22:31:0560,IMU,61,mz,magnet,NXSCK
2021-09-14 13:22:31:1140,sensor,56,a0,adc,NXSCK
2021-09-14 13:22:31:1140,sensor,112,a1,adc,NXSCK
2021-09-14 13:22:31:1140,sensor,216,a2,adc,NXSCK
2021-09-14 13:22:31:2040,IMU,950,ax,acceleration,NXSCK
2021-09-14 13:22:31:2040,IMU,-46,ay,acceleration,NXSCK
2021-09-14 13:22:31:2040,IMU,299,az,acceleration,NXSCK
2021-09-14 13:22:31:2630,IMU,37,gx,gyration,NXSCK
2021-09-14 13:22:31:2630,IMU,-195,gy,gyration,NXSCK
2021-09-14 13:22:31:2630,IMU,33,gz,gyration,NXSCK
2021-09-14 13:22:31:3240,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:31:3240,IMU,79,my,magnet,NXSCK
2021-09-14 13:22:31:3240,IMU,58,mz,magnet,NXSCK
2021-09-14 13:22:31:3860,sensor,59,a0,adc,NXSCK
2021-09-14 13:22:31:3860,sensor,141,a1,adc,NXSCK
2021-09-14 13:22:31:3860,sensor,256,a2,adc,NXSCK
2021-09-14 13:22:31:4460,IMU,872,ax,acceleration,NXSCK
2021-09-14 13:22:31:4460,IMU,-138,ay,acceleration,NXSCK
2021-09-14 13:22:31:4460,IMU,189,az,acceleration,NXSCK
2021-09-14 13:22:31:5050,IMU,10,gx,gyration,NXSCK
2021-09-14 13:22:31:5050,IMU,50,gy,gyration,NXSCK
2021-09-14 13:22:31:5050,IMU,27,gz,gyration,NXSCK
2021-09-14 13:22:31:5660,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:31:5660,IMU,82,my,magnet,NXSCK
2021-09-14 13:22:31:5660,IMU,53,mz,magnet,NXSCK
2021-09-14 13:22:31:6240,sensor,65,a0,adc,NXSCK
2021-09-14 13:22:31:6240,sensor,122,a1,adc,NXSCK
2021-09-14 13:22:31:6240,sensor,191,a2,adc,NXSCK
2021-09-14 13:22:31:6840,IMU,1005,ax,acceleration,NXSCK
2021-09-14 13:22:31:6840,IMU,-246,ay,acceleration,NXSCK
2021-09-14 13:22:31:6840,IMU,450,az,acceleration,NXSCK
2021-09-14 13:22:31:7750,IMU,-4,gx,gyration,NXSCK
2021-09-14 13:22:31:7750,IMU,11,gy,gyration,NXSCK
2021-09-14 13:22:31:7750,IMU,46,gz,gyration,NXSCK
2021-09-14 13:22:31:8340,IMU,-76,mx,magnet,NXSCK
2021-09-14 13:22:31:8340,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:31:8340,IMU,65,mz,magnet,NXSCK
2021-09-14 13:22:31:8960,sensor,59,a0,adc,NXSCK
2021-09-14 13:22:31:8960,sensor,109,a1,adc,NXSCK
2021-09-14 13:22:31:8960,sensor,174,a2,adc,NXSCK
2021-09-14 13:22:31:9540,IMU,824,ax,acceleration,NXSCK
2021-09-14 13:22:31:9540,IMU,-304,ay,acceleration,NXSCK
2021-09-14 13:22:31:9540,IMU,206,az,acceleration,NXSCK
2021-09-14 13:22:32:0140,IMU,17,gx,gyration,NXSCK
2021-09-14 13:22:32:0140,IMU,7,gy,gyration,NXSCK
2021-09-14 13:22:32:0140,IMU,4,gz,gyration,NXSCK
2021-09-14 13:22:32:0740,IMU,-82,mx,magnet,NXSCK
2021-09-14 13:22:32:0740,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:32:0740,IMU,50,mz,magnet,NXSCK
2021-09-14 13:22:32:1640,sensor,49,a0,adc,NXSCK
2021-09-14 13:22:32:1640,sensor,64,a1,adc,NXSCK
2021-09-14 13:22:32:1640,sensor,81,a2,adc,NXSCK
2021-09-14 13:22:32:2840,IMU,865,ax,acceleration,NXSCK
2021-09-14 13:22:32:2840,IMU,-229,ay,acceleration,NXSCK
2021-09-14 13:22:32:2840,IMU,335,az,acceleration,NXSCK
2021-09-14 13:22:32:3430,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:32:3430,IMU,90,my,magnet,NXSCK
2021-09-14 13:22:32:3430,IMU,62,mz,magnet,NXSCK
2021-09-14 13:22:32:4350,sensor,50,a0,adc,NXSCK
2021-09-14 13:22:32:4350,sensor,91,a1,adc,NXSCK
2021-09-14 13:22:32:4350,sensor,182,a2,adc,NXSCK
2021-09-14 13:22:32:4940,IMU,916,ax,acceleration,NXSCK
2021-09-14 13:22:32:4940,IMU,-130,ay,acceleration,NXSCK
2021-09-14 13:22:32:4940,IMU,293,az,acceleration,NXSCK
2021-09-14 13:22:32:5540,IMU,33,gx,gyration,NXSCK
2021-09-14 13:22:32:5540,IMU,-53,gy,gyration,NXSCK
2021-09-14 13:22:32:5540,IMU,-31,gz,gyration,NXSCK
2021-09-14 13:22:32:6130,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:32:6130,IMU,90,my,magnet,NXSCK
2021-09-14 13:22:32:6130,IMU,62,mz,magnet,NXSCK
2021-09-14 13:22:32:6760,sensor,31,a0,adc,NXSCK
2021-09-14 13:22:32:6760,sensor,179,a1,adc,NXSCK
2021-09-14 13:22:32:6760,sensor,163,a2,adc,NXSCK
2021-09-14 13:22:32:7350,IMU,879,ax,acceleration,NXSCK
2021-09-14 13:22:32:7350,IMU,-219,ay,acceleration,NXSCK
2021-09-14 13:22:32:7350,IMU,203,az,acceleration,NXSCK
2021-09-14 13:22:32:7940,IMU,-4,gx,gyration,NXSCK
2021-09-14 13:22:32:7940,IMU,-4,gy,gyration,NXSCK
2021-09-14 13:22:32:7940,IMU,-17,gz,gyration,NXSCK
2021-09-14 13:22:32:8540,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:32:8540,IMU,88,my,magnet,NXSCK
2021-09-14 13:22:32:8540,IMU,60,mz,magnet,NXSCK
2021-09-14 13:22:32:9160,sensor,18,a0,adc,NXSCK
2021-09-14 13:22:32:9160,sensor,167,a1,adc,NXSCK
2021-09-14 13:22:32:9160,sensor,219,a2,adc,NXSCK
2021-09-14 13:22:32:9760,IMU,945,ax,acceleration,NXSCK
2021-09-14 13:22:32:9760,IMU,-120,ay,acceleration,NXSCK
2021-09-14 13:22:32:9760,IMU,281,az,acceleration,NXSCK
2021-09-14 13:22:33:0350,IMU,10,gx,gyration,NXSCK
2021-09-14 13:22:33:0350,IMU,-26,gy,gyration,NXSCK
2021-09-14 13:22:33:0350,IMU,-4,gz,gyration,NXSCK
2021-09-14 13:22:33:0950,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:33:0950,IMU,88,my,magnet,NXSCK
2021-09-14 13:22:33:0950,IMU,63,mz,magnet,NXSCK
2021-09-14 13:22:33:1550,sensor,264,a0,adc,NXSCK
2021-09-14 13:22:33:1550,sensor,82,a1,adc,NXSCK
2021-09-14 13:22:33:1550,sensor,177,a2,adc,NXSCK
2021-09-14 13:22:33:2140,IMU,965,ax,acceleration,NXSCK
2021-09-14 13:22:33:2140,IMU,-126,ay,acceleration,NXSCK
2021-09-14 13:22:33:2140,IMU,234,az,acceleration,NXSCK
2021-09-14 13:22:33:3340,IMU,8,gx,gyration,NXSCK
2021-09-14 13:22:33:3340,IMU,-17,gy,gyration,NXSCK
2021-09-14 13:22:33:3340,IMU,-8,gz,gyration,NXSCK
2021-09-14 13:22:33:3940,sensor,829,a0,adc,NXSCK
2021-09-14 13:22:33:3940,sensor,366,a1,adc,NXSCK
2021-09-14 13:22:33:3940,sensor,235,a2,adc,NXSCK
2021-09-14 13:22:33:4530,IMU,957,ax,acceleration,NXSCK
2021-09-14 13:22:33:4530,IMU,-109,ay,acceleration,NXSCK
2021-09-14 13:22:33:4530,IMU,263,az,acceleration,NXSCK
2021-09-14 13:22:33:5150,IMU,7,gx,gyration,NXSCK
2021-09-14 13:22:33:5150,IMU,-18,gy,gyration,NXSCK
2021-09-14 13:22:33:5150,IMU,-8,gz,gyration,NXSCK
2021-09-14 13:22:33:5740,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:33:5740,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:33:5740,IMU,63,mz,magnet,NXSCK
2021-09-14 13:22:33:6360,sensor,58,a0,adc,NXSCK
2021-09-14 13:22:33:6360,sensor,140,a1,adc,NXSCK
2021-09-14 13:22:33:6360,sensor,240,a2,adc,NXSCK
2021-09-14 13:22:33:6920,IMU,925,ax,acceleration,NXSCK
2021-09-14 13:22:33:6920,IMU,-104,ay,acceleration,NXSCK
2021-09-14 13:22:33:6920,IMU,266,az,acceleration,NXSCK
2021-09-14 13:22:33:7550,IMU,10,gx,gyration,NXSCK
2021-09-14 13:22:33:7550,IMU,-30,gy,gyration,NXSCK
2021-09-14 13:22:33:7550,IMU,-5,gz,gyration,NXSCK
2021-09-14 13:22:33:8130,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:33:8130,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:33:8130,IMU,62,mz,magnet,NXSCK
2021-09-14 13:22:33:9060,sensor,43,a0,adc,NXSCK
2021-09-14 13:22:33:9060,sensor,82,a1,adc,NXSCK
2021-09-14 13:22:33:9060,sensor,200,a2,adc,NXSCK
2021-09-14 13:22:33:9650,IMU,913,ax,acceleration,NXSCK
2021-09-14 13:22:33:9650,IMU,-129,ay,acceleration,NXSCK
2021-09-14 13:22:33:9650,IMU,230,az,acceleration,NXSCK
2021-09-14 13:22:34:0250,IMU,5,gx,gyration,NXSCK
2021-09-14 13:22:34:0250,IMU,-12,gy,gyration,NXSCK
2021-09-14 13:22:34:0250,IMU,-4,gz,gyration,NXSCK
2021-09-14 13:22:34:0850,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:34:0850,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:34:0850,IMU,60,mz,magnet,NXSCK
2021-09-14 13:22:34:1760,sensor,27,a0,adc,NXSCK
2021-09-14 13:22:34:1760,sensor,194,a1,adc,NXSCK
2021-09-14 13:22:34:1760,sensor,204,a2,adc,NXSCK
2021-09-14 13:22:34:2340,IMU,911,ax,acceleration,NXSCK
2021-09-14 13:22:34:2340,IMU,-98,ay,acceleration,NXSCK
2021-09-14 13:22:34:2340,IMU,257,az,acceleration,NXSCK
2021-09-14 13:22:34:2940,IMU,2,gx,gyration,NXSCK
2021-09-14 13:22:34:2940,IMU,-8,gy,gyration,NXSCK
2021-09-14 13:22:34:2940,IMU,0,gz,gyration,NXSCK
2021-09-14 13:22:34:4140,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:34:4140,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:34:4140,IMU,61,mz,magnet,NXSCK
2021-09-14 13:22:34:5050,sensor,9,a0,adc,NXSCK
2021-09-14 13:22:34:5050,sensor,196,a1,adc,NXSCK
2021-09-14 13:22:34:5050,sensor,194,a2,adc,NXSCK
2021-09-14 13:22:34:5630,IMU,961,ax,acceleration,NXSCK
2021-09-14 13:22:34:5630,IMU,-94,ay,acceleration,NXSCK
2021-09-14 13:22:34:5630,IMU,294,az,acceleration,NXSCK
2021-09-14 13:22:34:6630,IMU,6,gx,gyration,NXSCK
2021-09-14 13:22:34:6630,IMU,-9,gy,gyration,NXSCK
2021-09-14 13:22:34:6630,IMU,-4,gz,gyration,NXSCK
2021-09-14 13:22:34:7400,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:34:7400,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:34:7400,IMU,62,mz,magnet,NXSCK
2021-09-14 13:22:34:7800,sensor,7,a0,adc,NXSCK
2021-09-14 13:22:34:7800,sensor,183,a1,adc,NXSCK
2021-09-14 13:22:34:7800,sensor,223,a2,adc,NXSCK
2021-09-14 13:22:34:8330,IMU,974,ax,acceleration,NXSCK
2021-09-14 13:22:34:8330,IMU,-98,ay,acceleration,NXSCK
2021-09-14 13:22:34:8330,IMU,267,az,acceleration,NXSCK
2021-09-14 13:22:34:8940,IMU,4,gx,gyration,NXSCK
2021-09-14 13:22:34:8940,IMU,0,gy,gyration,NXSCK
2021-09-14 13:22:34:8940,IMU,-4,gz,gyration,NXSCK
2021-09-14 13:22:34:9550,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:34:9550,IMU,86,my,magnet,NXSCK
2021-09-14 13:22:34:9550,IMU,62,mz,magnet,NXSCK
2021-09-14 13:22:35:0150,sensor,212,a0,adc,NXSCK
2021-09-14 13:22:35:0150,sensor,177,a1,adc,NXSCK
2021-09-14 13:22:35:0150,sensor,287,a2,adc,NXSCK
2021-09-14 13:22:35:0730,IMU,946,ax,acceleration,NXSCK
2021-09-14 13:22:35:0730,IMU,-97,ay,acceleration,NXSCK
2021-09-14 13:22:35:0730,IMU,262,az,acceleration,NXSCK
2021-09-14 13:22:35:1340,IMU,5,gx,gyration,NXSCK
2021-09-14 13:22:35:1340,IMU,5,gy,gyration,NXSCK
2021-09-14 13:22:35:1340,IMU,1,gz,gyration,NXSCK
2021-09-14 13:22:35:1940,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:35:1940,IMU,86,my,magnet,NXSCK
2021-09-14 13:22:35:1940,IMU,61,mz,magnet,NXSCK
2021-09-14 13:22:35:2860,sensor,16,a0,adc,NXSCK
2021-09-14 13:22:35:2860,sensor,255,a1,adc,NXSCK
2021-09-14 13:22:35:2860,sensor,272,a2,adc,NXSCK
2021-09-14 13:22:35:3440,IMU,941,ax,acceleration,NXSCK
2021-09-14 13:22:35:3440,IMU,-124,ay,acceleration,NXSCK
2021-09-14 13:22:35:3440,IMU,262,az,acceleration,NXSCK
2021-09-14 13:22:35:4440,IMU,16,gx,gyration,NXSCK
2021-09-14 13:22:35:4440,IMU,-5,gy,gyration,NXSCK
2021-09-14 13:22:35:4440,IMU,-2,gz,gyration,NXSCK
2021-09-14 13:22:35:5240,IMU,-78,mx,magnet,NXSCK
2021-09-14 13:22:35:5240,IMU,87,my,magnet,NXSCK
2021-09-14 13:22:35:5240,IMU,63,mz,magnet,NXSCK
2021-09-14 13:22:35:5850,sensor,31,a0,adc,NXSCK
2021-09-14 13:22:35:5850,sensor,106,a1,adc,NXSCK
2021-09-14 13:22:35:5850,sensor,165,a2,adc,NXSCK
2021-09-14 13:22:35:6460,IMU,1028,ax,acceleration,NXSCK
2021-09-14 13:22:35:6460,IMU,-115,ay,acceleration,NXSCK
2021-09-14 13:22:35:6460,IMU,270,az,acceleration,NXSCK
2021-09-14 13:22:35:7050,IMU,14,gx,gyration,NXSCK
2021-09-14 13:22:35:7050,IMU,31,gy,gyration,NXSCK
2021-09-14 13:22:35:7050,IMU,-11,gz,gyration,NXSCK
2021-09-14 13:22:35:7660,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:35:7660,IMU,88,my,magnet,NXSCK
2021-09-14 13:22:35:7660,IMU,59,mz,magnet,NXSCK
2021-09-14 13:22:35:8250,sensor,28,a0,adc,NXSCK
2021-09-14 13:22:35:8250,sensor,244,a1,adc,NXSCK
2021-09-14 13:22:35:8250,sensor,221,a2,adc,NXSCK
2021-09-14 13:22:35:9140,IMU,1009,ax,acceleration,NXSCK
2021-09-14 13:22:35:9140,IMU,-173,ay,acceleration,NXSCK
2021-09-14 13:22:35:9140,IMU,332,az,acceleration,NXSCK
2021-09-14 13:22:35:9750,IMU,9,gx,gyration,NXSCK
2021-09-14 13:22:35:9750,IMU,-4,gy,gyration,NXSCK
2021-09-14 13:22:35:9750,IMU,-21,gz,gyration,NXSCK
2021-09-14 13:22:36:0320,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:36:0320,IMU,91,my,magnet,NXSCK
2021-09-14 13:22:36:0320,IMU,59,mz,magnet,NXSCK
2021-09-14 13:22:36:0950,sensor,15,a0,adc,NXSCK
2021-09-14 13:22:36:0950,sensor,184,a1,adc,NXSCK
2021-09-14 13:22:36:0950,sensor,259,a2,adc,NXSCK
2021-09-14 13:22:36:1840,IMU,965,ax,acceleration,NXSCK
2021-09-14 13:22:36:1840,IMU,-174,ay,acceleration,NXSCK
2021-09-14 13:22:36:1840,IMU,305,az,acceleration,NXSCK
2021-09-14 13:22:36:2440,IMU,8,gx,gyration,NXSCK
2021-09-14 13:22:36:2440,IMU,-26,gy,gyration,NXSCK
2021-09-14 13:22:36:2440,IMU,-12,gz,gyration,NXSCK
2021-09-14 13:22:36:3040,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:36:3040,IMU,92,my,magnet,NXSCK
2021-09-14 13:22:36:3040,IMU,58,mz,magnet,NXSCK
2021-09-14 13:22:36:3660,sensor,25,a0,adc,NXSCK
2021-09-14 13:22:36:3660,sensor,365,a1,adc,NXSCK
2021-09-14 13:22:36:3660,sensor,275,a2,adc,NXSCK
2021-09-14 13:22:36:4540,IMU,909,ax,acceleration,NXSCK
2021-09-14 13:22:36:4540,IMU,-198,ay,acceleration,NXSCK
2021-09-14 13:22:36:4540,IMU,366,az,acceleration,NXSCK
2021-09-14 13:22:36:5130,IMU,36,gx,gyration,NXSCK
2021-09-14 13:22:36:5130,IMU,5,gy,gyration,NXSCK
2021-09-14 13:22:36:5130,IMU,-13,gz,gyration,NXSCK
2021-09-14 13:22:36:5730,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:36:5730,IMU,93,my,magnet,NXSCK
2021-09-14 13:22:36:5730,IMU,57,mz,magnet,NXSCK
2021-09-14 13:22:36:6640,sensor,32,a0,adc,NXSCK
2021-09-14 13:22:36:6640,sensor,335,a1,adc,NXSCK
2021-09-14 13:22:36:6640,sensor,252,a2,adc,NXSCK
2021-09-14 13:22:36:7260,IMU,906,ax,acceleration,NXSCK
2021-09-14 13:22:36:7260,IMU,-207,ay,acceleration,NXSCK
2021-09-14 13:22:36:7260,IMU,494,az,acceleration,NXSCK
2021-09-14 13:22:36:7850,IMU,28,gx,gyration,NXSCK
2021-09-14 13:22:36:7850,IMU,49,gy,gyration,NXSCK
2021-09-14 13:22:36:7850,IMU,16,gz,gyration,NXSCK
2021-09-14 13:22:36:8750,IMU,-82,mx,magnet,NXSCK
2021-09-14 13:22:36:8750,IMU,97,my,magnet,NXSCK
2021-09-14 13:22:36:8750,IMU,49,mz,magnet,NXSCK
2021-09-14 13:22:36:9340,sensor,27,a0,adc,NXSCK
2021-09-14 13:22:36:9340,sensor,220,a1,adc,NXSCK
2021-09-14 13:22:36:9340,sensor,254,a2,adc,NXSCK
2021-09-14 13:22:36:9930,IMU,702,ax,acceleration,NXSCK
2021-09-14 13:22:36:9930,IMU,-360,ay,acceleration,NXSCK
2021-09-14 13:22:36:9930,IMU,535,az,acceleration,NXSCK
2021-09-14 13:22:37:0840,IMU,-51,gx,gyration,NXSCK
2021-09-14 13:22:37:0840,IMU,121,gy,gyration,NXSCK
2021-09-14 13:22:37:0840,IMU,62,gz,gyration,NXSCK
2021-09-14 13:22:37:1450,IMU,-81,mx,magnet,NXSCK
2021-09-14 13:22:37:1450,IMU,104,my,magnet,NXSCK
2021-09-14 13:22:37:1450,IMU,43,mz,magnet,NXSCK
2021-09-14 13:22:37:2060,sensor,31,a0,adc,NXSCK
2021-09-14 13:22:37:2060,sensor,245,a1,adc,NXSCK
2021-09-14 13:22:37:2060,sensor,291,a2,adc,NXSCK
2021-09-14 13:22:37:2640,IMU,665,ax,acceleration,NXSCK
2021-09-14 13:22:37:2640,IMU,-485,ay,acceleration,NXSCK
2021-09-14 13:22:37:2640,IMU,667,az,acceleration,NXSCK
2021-09-14 13:22:37:3240,IMU,-29,gx,gyration,NXSCK
2021-09-14 13:22:37:3240,IMU,-37,gy,gyration,NXSCK
2021-09-14 13:22:37:3240,IMU,1,gz,gyration,NXSCK
2021-09-14 13:22:37:3850,IMU,-80,mx,magnet,NXSCK
2021-09-14 13:22:37:3850,IMU,106,my,magnet,NXSCK
2021-09-14 13:22:37:3850,IMU,40,mz,magnet,NXSCK
2021-09-14 13:22:37:4450,sensor,24,a0,adc,NXSCK
2021-09-14 13:22:37:4450,sensor,248,a1,adc,NXSCK
2021-09-14 13:22:37:4450,sensor,252,a2,adc,NXSCK
2021-09-14 13:22:37:5340,IMU,533,ax,acceleration,NXSCK
2021-09-14 13:22:37:5340,IMU,-536,ay,acceleration,NXSCK
2021-09-14 13:22:37:5340,IMU,758,az,acceleration,NXSCK
2021-09-14 13:22:37:5940,IMU,-1,gx,gyration,NXSCK
2021-09-14 13:22:37:5940,IMU,-50,gy,gyration,NXSCK
2021-09-14 13:22:37:5940,IMU,37,gz,gyration,NXSCK
2021-09-14 13:22:37:6540,IMU,-79,mx,magnet,NXSCK
2021-09-14 13:22:37:6540,IMU,111,my,magnet,NXSCK
2021-09-14 13:22:37:6540,IMU,39,mz,magnet,NXSCK
2021-09-14 13:22:37:7160,sensor,29,a0,adc,NXSCK
2021-09-14 13:22:37:7160,sensor,236,a1,adc,NXSCK
2021-09-14 13:22:37:7160,sensor,286,a2,adc,NXSCK
2021-09-14 13:22:37:7740,IMU,463,ax,acceleration,NXSCK
2021-09-14 13:22:37:7740,IMU,-516,ay,acceleration,NXSCK
2021-09-14 13:22:37:7740,IMU,567,az,acceleration,NXSCK
2021-09-14 13:22:37:8360,IMU,0,gx,gyration,NXSCK
2021-09-14 13:22:37:8360,IMU,-34,gy,gyration,NXSCK
2021-09-14 13:22:37:8360,IMU,41,gz,gyration,NXSCK
2021-09-14 13:22:37:8960,IMU,-76,mx,magnet,NXSCK
2021-09-14 13:22:37:8960,IMU,115,my,magnet,NXSCK
2021-09-14 13:22:37:8960,IMU,45,mz,magnet,NXSCK
2021-09-14 13:22:37:9560,sensor,29,a0,adc,NXSCK
2021-09-14 13:22:37:9560,sensor,228,a1,adc,NXSCK
2021-09-14 13:22:37:9560,sensor,333,a2,adc,NXSCK
2021-09-14 13:22:38:0140,IMU,572,ax,acceleration,NXSCK
2021-09-14 13:22:38:0140,IMU,-542,ay,acceleration,NXSCK
2021-09-14 13:22:38:0140,IMU,417,az,acceleration,NXSCK
2021-09-14 13:22:38:0730,IMU,0,gx,gyration,NXSCK
2021-09-14 13:22:38:0730,IMU,-99,gy,gyration,NXSCK
2021-09-14 13:22:38:0730,IMU,-22,gz,gyration,NXSCK
2021-09-14 13:22:38:1360,IMU,-75,mx,magnet,NXSCK
2021-09-14 13:22:38:1360,IMU,114,my,magnet,NXSCK
2021-09-14 13:22:38:1360,IMU,52,mz,magnet,NXSCK
2021-09-14 13:22:38:1960,sensor,11,a0,adc,NXSCK
2021-09-14 13:22:38:1960,sensor,358,a1,adc,NXSCK
2021-09-14 13:22:38:1960,sensor,201,a2,adc,NXSCK
2021-09-14 13:22:38:2540,IMU,642,ax,acceleration,NXSCK
2021-09-14 13:22:38:2540,IMU,-536,ay,acceleration,NXSCK
2021-09-14 13:22:38:2540,IMU,398,az,acceleration,NXSCK
2021-09-14 13:22:38:3150,IMU,81,gx,gyration,NXSCK
2021-09-14 13:22:38:3150,IMU,-55,gy,gyration,NXSCK
2021-09-14 13:22:38:3150,IMU,-52,gz,gyration,NXSCK
